Client,Project,Sample_Number,Client_Sample_ID,Source,lake.name,NWIS_Station_ID,Date_Sampled,Sample_Type,Collection_Method,Temp,Stage,Record_Number,Sample_Depth,Acid Neutralizing Capacity,Air-equilibrated pH,NH4+,Calcium,Chloride,Chlorophyll a,Dissolved Inorganic Carbon,Dissolved Organic Carbon,Filtered Aluminum,Filtered Calcium,Filtered Iron,Filtered Magnesium,Filtered Potassium,Filtered Silicon,Filtered Sodium,Magnesium,Nitrate,Organic Monomeric Aluminum,pH,Potassium,Silicon,Sodium,Specific Conductance,Sulfate,Total Aluminum,Total Monomeric Aluminum,UV254
USGS Watersheds Group,ALTM,106495-11,64714,40887,Lost Pond,4253047,7/11/2018 11:50,Regular,Kemmerer,24.1,,1802367,0.5,36.59531021,6.163972855,3.069999933,28.23431206,2.85710001,,62.18689346,909.3740234,11.48793793,,,,,,,17.19089508,0,2.99000001,5.941278458,2.453257322,20.15335846,38.51482391,15.25,29.89590073,17.4519062,4.239999771,0.476999998
USGS Watersheds Group,ALTM,106916-11,66296,40887,Lost Pond,4253047,7/18/2019 11:28,Regular,Kemmerer,24.1,,1902010,,-8.39106369,6.242636204,1.470000029,23.96352196,8.63809967,,63.26927567,785.1417847,6.592978001,,,,,,,13.57220268,0,2.390000105,5.783769608,6.810205936,40.47972488,33.66680527,14.36999989,22.67020035,10.89401436,3.099999905,0.326000005
USGS Watersheds Group,ALTM,106488-01,64795,40905,Barnes Lake,4253012,7/26/2018 10:40,Regular,Kemmerer,24.7,,1802506,0.5,4.103311062,5.634070873,0.294,9.993584633,4.939499855,3.140000105,44.86881256,964.3839111,5.201242447,,,,,,,2.962040901,0,-0.395999998,5.384654045,5.995017529,1.981882095,4.195195675,4.619999886,1.618800044,0.954417408,0.379000008,0.088
USGS Watersheds Group,ALTM,106914-01,66299,40905,Barnes Lake,4253012,7/17/2019 10:40,Regular,Kemmerer,25.2,,1901990,0.5,21.38012123,5.704100132,0.356000006,8.232877731,4.900700092,,27.89209938,1066.410767,0.372575194,,,,,,,2.582742929,0,0.166999996,5.450262547,5.622088432,1.179592848,3.425444603,5.010000229,0.637199998,0.507232726,0.550999999,0.096000001
USGS Watersheds Group,ALTM,106142-01,63444,41004,South Lake,4250804,10/11/2017 10:47,Regular,Manual,15.2,,,0,90.65514374,6.214453697,1.710000038,26.20254326,5.672699928,1.340000033,89.48784637,301.6010132,2.534614325,,,,,,,8.947430611,2.687099934,0.087700002,5.925501823,4.685076237,37.81317902,23.14816284,10.19999981,17.98189926,3.477558374,0.485000014,0.104000002
USGS Watersheds Group,ALTM,106179-01,63686,41004,South Lake,4250804,11/13/2017 12:10,Regular,Manual,4.6,,,0,55.92852402,6.234466553,2.589999914,26.77595329,5.093599796,0.879999995,-9999,328.0194092,3.631143332,,,,,,,9.321619987,4.11950016,0.442000002,6.11168623,4.96326828,47.741745,23.00173378,11.34000015,18.26849937,5.054860115,0.917999983,0.128999993
USGS Watersheds Group,ALTM,106222-01,63805,41004,South Lake,4250804,12/6/2017 12:16,Regular,Manual,2,,,0,4.12310648,6.688826561,2.190000057,26.12831497,5.946000099,0.870000005,62.68645477,333.8226318,7.742584705,,,,,,,8.9492836,4.806200027,0.927999973,5.805265427,4.355440617,47.97940445,22.10592842,10.77000046,18.01530075,5.259419918,0.964999974,0.138999999
USGS Watersheds Group,ALTM,106322-01,64019,41004,South Lake,4250804,2/26/2018 12:20,Regular,Manual,-0.1,,,0,18.43097305,5.442900181,4.03000021,22.26763725,6.132800102,0.289999992,118.1542664,400.289093,9.454175949,,,,,,,8.320509911,22.85510063,2.210000038,5.261079788,4.522947788,59.29722977,21.91709328,13.81999969,20.63089943,10.0064373,3.99000001,0.181999996
USGS Watersheds Group,ALTM,106393-01,64310,41004,South Lake,4250804,4/23/2018 11:40,Regular,Manual,,,,0,14.75348949,5.202416897,2.930000067,17.13384056,5.3099,0,119.2199936,374.1704407,11.25246525,,,,,,,7.154024124,23.6894,2.849999905,4.982253551,3.731336355,62.55060196,20.65577316,15.02000046,20.6398,11.74927711,5.539999962,0.172000006
USGS Watersheds Group,ALTM,106422-01,64493,41004,South Lake,4250804,5/17/2018 11:08,Regular,Manual,15.4,,,0,27.18569183,6.179449558,1.070000052,25.86500549,5.813899994,1.629999995,77.28192902,336.5119324,4.334973335,,,,,,,8.601092339,11.24310017,0.712000012,5.814096928,4.169960976,50.69701767,21.23750305,11.97999954,18.17709923,5.968753338,1.230000019,0.125
USGS Watersheds Group,ALTM,106483-01,64738,41004,South Lake,4250804,7/16/2018 12:03,Regular,Manual,25,,1802370,0,1.479151607,6.134228706,0.970000029,26.01247597,5.664800167,,51.38807297,265.4162292,5.468751907,,,,,,,8.698060989,7.309000015,-0.270999998,5.93708849,4.794127464,43.88126373,22.44626999,11.55000019,18.77140045,3.983561277,0.515999973,0.075000003
USGS Watersheds Group,ALTM,106587-01,65061,41004,South Lake,4250804,9/17/2018 11:50,Regular,Manual,21.2,,1803465,0,20.98608398,6.475214481,1.360000014,26.41294289,5.045800209,,84.5005722,256.2909241,4.408048153,,,,,,,9.305285454,2.383300066,0.0253,5.979686737,4.913261414,36.57759857,22.89673042,11.11999989,18.36339951,2.275194645,0.54400003,0.072999999
USGS Watersheds Group,ALTM,106661-01,65347,41004,South Lake,4250804,11/7/2018 11:58,Regular,Manual,7,,1900134,0,11.03082752,6.056231976,1.909999967,25.69298744,5.201700211,,72.01157379,327.5614929,3.148382664,,,,,,,9.336332321,4.34800005,0.243000001,5.914034843,4.545288086,47.66759872,22.9044342,11.43000031,18.69599915,3.624031067,0.638999999,0.109999999
USGS Watersheds Group,ALTM,106734-01,65557,41004,South Lake,4250804,2/6/2019 12:30,Regular,Manual,0.4,,1900656,0,-4.152387619,5.365112782,2.890000105,21.24085808,5.123099804,,141.1506805,430.6373596,9.076862335,,,,,,,8.194219589,19.08040047,2.339999914,5.324837208,4.236889362,60.78809738,20.90550995,13.90999985,19.66300011,10.19444561,3.890000105,0.180000007
USGS Watersheds Group,ALTM,106773-01,65720,41004,South Lake,4250804,4/1/2019 12:03,Triplicate,Manual,0.7,,1901113,0,13.57384586,5.495480061,4.050000191,21.68865776,5.874400139,,156.9034729,348.8927002,10.76011848,,,,,,,9.086125374,27.21080017,2.950000048,5.226594925,4.219584942,77.34267426,24.73616982,15.02999973,20.46369934,12.91339779,4.909999847,0.151999995
USGS Watersheds Group,ALTM,106773-02,65721,41004,South Lake,4250804,4/1/2019 12:06,Triplicate,Manual,0.7,,1901114,0,-8.620623589,5.486386299,3.980000019,21.62216949,5.524400234,,165.0213165,354.1713867,10.74629498,,,,,,,9.120680809,27.4326992,2.99000001,5.191779137,3.98029542,76.49420166,24.3326664,15.28999996,20.65640068,11.89796925,4.900000095,0.151999995
USGS Watersheds Group,ALTM,106773-03,65722,41004,South Lake,4250804,4/1/2019 12:09,Triplicate,Manual,0.7,,1901115,0,1.764701605,5.481603622,3.5,22.18927383,5.568399906,,163.1979218,355.7866211,9.522439957,,,,,,,9.034719467,27.43580055,2.839999914,5.181907177,4.000104904,76.73977661,24.62466431,15.38000011,20.42519951,10.89391041,4.690000057,0.150999993
USGS Watersheds Group,ALTM,106833-01,65942,41004,South Lake,4250804,5/8/2019 11:00,Regular,Kemmerer,9,,1901433,0.5,26.62277222,6.274039745,1.919999957,23.64268303,5.483099937,,73.00236511,295.0651245,4.673785686,,,,,,,8.334049225,12.42269993,1.360000014,5.824799061,4.033815384,51.52649307,19.98125839,11.44999981,16.70490074,5.628873348,1.919999957,0.126000002
USGS Watersheds Group,ALTM,106889-01,66193,41004,South Lake,4250804,7/1/2019 11:10,Regular,Kemmerer,21.4,,1901789,0.5,6.227567673,6.402933121,0.31400001,23.91775322,5.167900085,,44.12779999,312.3748779,2.555725336,,,,,,,8.139567375,6.973800182,0.674000025,5.997223377,3.90063715,47.81311798,20.93307114,11.44999981,14.5923996,4.700042248,1.149999976,0.115000002
USGS Watersheds Group,ALTM,106995-01,66451,41004,South Lake,4250804,9/9/2019 11:12,Regular,Kemmerer,18.6,,1902573,0.5,19.97634506,6.666732311,1.600000024,24.01488304,5.794000149,,65.40905762,276.7145996,1.44741106,,,,,,,8.310050011,5.04610014,0.070500001,6.09834528,4.174034595,40.38716125,20.39567947,11.28999996,16.82299995,2.471818209,0.564999998,0.082999997
USGS Watersheds Group,ALTM,107101-01,66795,41004,South Lake,4250804,11/20/2019 12:33,Regular,Manual,3.4,,2000591,0,41.12188721,6.484943867,,22.63646698,6.049600124,,59.49759674,354.4711304,,,,,,,,7.755471706,4.701200008,1.110000014,6.070485592,4.186534882,43.87406921,18.91818428,11.18000031,16.68910027,5.072637081,1.840000033,0.144999996
USGS Watersheds Group,ALTM,107139-01,67026,41004,South Lake,4250804,2/12/2020 13:00,Regular,Manual,0.9,,2001000,0,,,,20.40048409,5.73789978,,118.778717,,,,,,,,,7.685673237,15.43929958,3.049999952,,3.550746202,58.87753677,20.12120056,,17.16230011,8.864691734,4.519999981,0.178000003
USGS Watersheds Group,ALTM,106142-02,63445,41007,North Lake,425080000,10/11/2017 11:40,Triplicate,Manual,15.8,21,,0,47.66548538,6.015714645,2.549999952,29.09983444,6.083300114,1.929999948,83.05184937,604.1179199,6.222927094,,,,,,,10.70465755,1.18900001,1.590000033,5.894557476,4.583082676,67.03798676,25.53931999,11.28999996,16.53540039,11.55848598,2.380000114,0.328999996
USGS Watersheds Group,ALTM,106142-03,63446,41007,North Lake,425080000,10/11/2017 11:43,Triplicate,Manual,15.8,21,,0,5.155716896,6.01096344,2.299999952,29.08928871,6.07859993,1.929999948,83.48480225,595.5421143,10.17342091,,,,,,,10.92290306,1.185199976,1.669999957,5.873099327,4.510707855,66.79801178,25.0661602,11.18000031,16.5503006,11.8617506,2.410000086,0.331
USGS Watersheds Group,ALTM,106142-04,63447,41007,North Lake,425080000,10/11/2017 11:46,Triplicate,Manual,15.8,21,,0,26.3494873,6.076159,2.74000001,29.6120472,6.75909996,1.590000033,84.17585754,598.1481934,7.348757744,,,,,,,10.82081223,1.164499998,1.580000043,5.945948601,4.622793674,66.8999176,25.41855431,11.28999996,16.55719948,11.81902981,2.319999933,0.328999996
USGS Watersheds Group,ALTM,106179-02,63687,41007,North Lake,425080000,11/13/2017 13:10,Regular,Manual,5.2,19.88,,0,161.6835938,5.401033401,2.710000038,27.13454056,6.627500057,0.519999981,-9999,850.4592896,17.2994175,,,,,,,10.20668602,7.661600113,4.21999979,5.269569874,9.213129997,77.6281662,21.19324303,12.81999969,17.12610054,15.75723743,5.889999866,0.437999994
USGS Watersheds Group,ALTM,106222-02,63806,41007,North Lake,425080000,12/6/2017 13:08,Regular,Manual,2.1,18.6,,0,-8.477399826,5.285881519,1.730000019,27.73204422,6.690999985,0.289999992,72.76924133,707.7432861,14.34529972,,,,,,,10.32465172,9.647100449,3.900000095,5.369194031,6.053752422,82.47895813,23.03943253,12.77000046,20.3859005,13.39133358,4.900000095,0.363999993
USGS Watersheds Group,ALTM,106322-02,64020,41007,North Lake,425080000,2/26/2018 13:15,Triplicate,Manual,-0.6,18,,0,19.06868172,5.333969116,2.849999905,25.63844681,5.410399914,0.059999999,80.55404663,478.7616577,11.12866211,,,,,,,9.985927582,28.36240005,3.150000095,5.231819153,4.604838848,77.01154327,22.47952843,15.09000015,21.92420006,11.3091135,4.960000038,0.239999995
USGS Watersheds Group,ALTM,106322-03,64021,41007,North Lake,425080000,2/26/2018 13:18,Triplicate,Manual,-0.6,18,,0,-16.01389694,5.382120609,2.450000048,25.58841324,5.686399937,,78.38928986,472.4588623,11.54994678,,,,,,,9.992361069,28.15579987,3.180000067,5.224772453,4.967964172,77.43412781,22.25467682,15.18000031,21.19440079,11.53059483,5.039999962,0.238000005
USGS Watersheds Group,ALTM,106322-04,64022,41007,North Lake,425080000,2/26/2018 13:21,Triplicate,Manual,-0.6,18,,0,-4.497523785,5.339164257,2.470000029,25.63842964,5.234399796,,77.08210754,488.4031677,11.58272934,,,,,,,9.976578712,26.74379921,3.289999962,5.187828541,5.110389233,76.75141907,22.88321686,15.39000034,20.82789993,11.39283943,5.159999847,0.244000003
USGS Watersheds Group,ALTM,106393-02,64311,41007,North Lake,425080000,4/23/2018 12:50,Regular,Manual,,16.8,,0,5.395837784,5.605291843,1.200000048,25.70737267,5.071499825,0,76.03303528,441.7276001,9.949644089,,,,,,,10.12350845,22.11580086,2.950000048,5.36508131,4.841666698,76.52592468,23.06125641,14.72000027,22.49379921,10.15559101,4.579999924,0.224000007
USGS Watersheds Group,ALTM,106422-02,64494,41007,North Lake,425080000,5/17/2018 12:00,Regular,Manual,16.6,20.3,,0,4.952605247,5.589025974,0.287999988,22.31805229,3.753099918,0.720000029,59.41433716,501.2668152,9.200802803,,,,,,,7.359447956,12.33049965,2.5,5.322941303,4.603230953,50.24384308,18.08252716,12.19999981,17.92830086,11.0497551,4.019999981,0.230000004
USGS Watersheds Group,ALTM,106483-02,64739,41007,North Lake,425080000,7/16/2018 13:00,Regular,Manual,27.8,19.9,1802371,0,44.18127441,6.229857445,1.220000029,29.10296631,4.991000175,,51.08000946,430.5041504,7.050585747,,,,,,,10.30649853,3.28579998,0.624000013,5.965715408,5.892698765,48.95314407,25.58207893,12.65999985,19.62140083,7.597912788,1.5,0.177000001
USGS Watersheds Group,ALTM,106587-02,65062,41007,North Lake,425080000,9/17/2018 12:42,Regular,Manual,22.3,18.2,1803466,0,43.50445175,6.593734264,1.149999976,31.65030861,5.163400173,,71.7035141,424.9840088,8.924642563,,,,,,,12.22724533,0,0.437999994,6.078941345,6.440829277,41.90967941,28.74908257,13.06999969,19.52750015,5.454520702,0.948000014,0.204999998
USGS Watersheds Group,ALTM,106661-02,65348,41007,North Lake,425080000,11/7/2018 12:50,Regular,Manual,6.5,18.7,1900135,0,11.16995525,5.578986168,2.140000105,31.66762161,7.191100121,,69.95505524,703.5719604,10.51758766,,,,,,,12.57281303,5.065199852,2.710000038,5.653747559,6.625486851,77.84000397,26.91908264,13.73999977,21.4185009,11.04386234,3.640000105,0.333000004
USGS Watersheds Group,ALTM,106734-02,65559,41007,North Lake,425080000,2/6/2019 13:30,Regular,Manual,0.4,17.2,1900657,0,8.900018692,4.940793037,2.160000086,23.77563667,4.760399818,,76.44933319,577.125,11.11317539,,,,,,,9.298912048,22.37199974,3.720000029,5.185987473,4.979992867,72.19095612,19.63804626,15.27999973,20.41189957,12.20128441,5.179999828,0.280999988
USGS Watersheds Group,ALTM,106773-04,65699,41007,North Lake,425080000,4/1/2019 13:25,Regular,Manual,0.7,19.1,1901116,0,-15.01176167,5.989937782,2.349999905,30.53497887,5.543200016,,100.6696625,444.4751892,9.032829285,,,,,,,12.67091942,23.84639931,2.829999924,5.562532902,5.2567029,94.14813232,27.33510208,15.51000023,23.16209984,9.837864876,3.829999924,0.211999997
USGS Watersheds Group,ALTM,106833-02,65943,41007,North Lake,425080000,5/8/2019 11:50,Regular,Manual,11.5,22.4,1901434,0,8.69025898,5.328329086,0.330000013,19.30477715,4.698900223,,66.52474213,397.7996216,9.825502396,,,,,,,6.864041328,11.78579998,3.609999895,5.24234724,4.151460171,49.27461243,15.47123718,12.48999977,14.93620014,10.19407177,5.25,0.26699999
USGS Watersheds Group,ALTM,106889-02,66194,41007,North Lake,425080000,7/1/2019 11:55,Regular,Manual,24.1,21.5,1901790,0,7.451235294,6.102826118,0.277999997,25.10741997,5.241899967,,48.06599808,633.2006226,8.221729279,,,,,,,8.709954262,0.413199991,3.059999943,5.704286098,4.40392828,49.57210159,22.3020668,12.06000042,16.03289986,9.288038254,3.779999971,0.312999994
USGS Watersheds Group,ALTM,106995-02,66452,41007,North Lake,425080000,9/9/2019 11:55,Regular,Manual,19.3,22.1,1902574,0,49.97976303,6.575820446,0.583999991,29.63101578,5.992199898,,77.88140106,567.3253174,4.305682182,,,,,,,11.01126575,3.075099945,1.399999976,6.04012394,4.845840931,54.50584793,24.75580597,12.86999989,16.71479988,8.461177826,1.980000019,0.280999988
USGS Watersheds Group,ALTM,107101-02,66796,41007,North Lake,425080000,11/20/2019 13:30,Regular,Manual,3,18.3,2000592,0,4.062846661,5.449765205,,23.3197403,6.313199997,,80.99533081,850.034668,,,,,,,,7.734798908,3.605799913,5.730000019,5.229249001,5.571059704,62.18569565,16.00647736,13.61999989,16.11610031,14.62369442,7.659999847,0.441000015
USGS Watersheds Group,ALTM,107139-02,67027,41007,North Lake,425080000,2/12/2020 14:05,Regular,Manual,0.4,18.5,2001001,0,,,,24.5866394,5.409100056,,71.07073975,,,,,,,,,9.993581772,17.59280014,4.329999924,,3.838762045,82.77869415,22.90567398,,21.125,10.38805103,5.670000076,0.243000001
USGS Watersheds Group,ALTM,106485-04,64783,50215,Willis Lake,1321005,7/23/2018 12:55,Regular,Manual,21.4,1.58,1802501,,134.916626,6.688707829,3.50999999,76.76139069,63.78079987,1.940000057,239.8387604,794.3919678,3.723327637,,,,,,,20.40208435,0.82130003,0.690999985,6.335409641,2.815124989,41.15226364,82.45430756,28.70000076,9.543700218,4.090393543,1.200000048,0.323000014
USGS Watersheds Group,ALTM,106933-04,66317,50215,Willis Lake,1321005,7/22/2019 12:45,Regular,Manual,22.4,1.08,1902050,,103.8257599,7.037808895,1.710000038,65.76912689,47.91059875,,360.1244812,774.0765381,2.05328846,,,,,,,19.05056,0.455900013,1.470000029,6.230039597,3.143807173,58.53540039,65.6873703,24.39999962,12.49110031,3.132251024,1.730000019,0.374000013
USGS Watersheds Group,ALTM,106143-01,63448,50259,Jockeybush Lake,1319817,10/11/2017 9:35,Regular,Manual,15.9,,,0,2.477741718,6.324951649,0.137999997,22.36291122,6.820899963,2.039999962,68.81439209,267.9889526,7.9295187,,,,,,,9.618566513,0,-0.00942,5.981459141,2.715802908,16.74945068,20.64845848,8.649999619,19.54509926,2.976450205,0.453999996,0.059999999
USGS Watersheds Group,ALTM,106151-08,63497,50259,Jockeybush Lake,1319817,11/1/2017 11:40,Regular,Manual,10,0,,0.5,0.639602244,6.389042854,0.808000028,22.43911934,10.13169956,1.519999981,70.80430603,295.7728271,5.857508183,,,,,,,9.532361984,1.414999962,0.165999994,5.825490952,3.585872412,22.3086319,20.10154152,10.02999973,19.14380074,4.142593861,0.689999998,0.079999998
USGS Watersheds Group,ALTM,106223-01,63786,50259,Jockeybush Lake,1319817,12/5/2017 11:30,Regular,Manual,2.2,,,0,18.42458725,6.481936455,2,24.07282829,7.318200111,0.409999996,77.4068222,299.6194458,5.167075634,,,,,,,10.07372761,3.043299913,0.55400002,5.721081257,3.386209249,34.99921799,21.37409782,10.39000034,20.89500046,4.551895142,1.350000024,0.090000004
USGS Watersheds Group,ALTM,106308-01,63977,50259,Jockeybush Lake,1319817,2/12/2018 12:10,Regular,Manual,0.2,,,0,1.575689197,6.155500412,3.279999971,25.29361916,8.386699677,0.319999993,149.4850006,325.9129333,7.657617092,,,,,,,10.68590355,14.73639965,1.330000043,5.653851032,3.867832899,52.75201035,22.72036552,12.21000004,23.48220062,7.170424938,2.589999914,0.114
USGS Watersheds Group,ALTM,106363-01,64140,50259,Jockeybush Lake,1319817,4/9/2018 11:00,Regular,Manual,0.9,,,0,5.240067005,5.475363255,1.610000014,21.72706604,6.261000156,0.389999986,133.5157318,347.1525574,9.766548157,,,,,,,9.211763382,22.51469994,2.309999943,5.270443916,4.294245243,58.90808487,21.85993576,14.09000015,22.26009941,9.961762428,3.789999962,0.131999999
USGS Watersheds Group,ALTM,106417-01,64467,50259,Jockeybush Lake,1319817,5/7/2018 10:45,Regular,Manual,12,,,0,-15.53649426,5.960051537,2.220000029,22.75881577,5.556600094,0.629999995,96.3484726,309.1443787,5.769384384,,,,,,,9.250211716,9.802300453,0.871999979,5.646077156,3.356364727,43.29701233,18.80776596,11.60000038,19.64990044,6.761990547,1.580000043,0.100000001
USGS Watersheds Group,ALTM,106485-01,64780,50259,Jockeybush Lake,1319817,7/23/2018 10:35,Regular,Manual,22.3,,1802499,0,58.08419418,6.376556396,7.889999866,25.75764656,6.486100197,13.06000042,148.2860565,301.3179321,2.995611668,,,,,,,11.55822086,0.423999995,-0.270999998,5.956977367,4.403399944,18.85469818,22.13954163,12.85999966,19.49239922,4.318797588,0.479999989,0.068000004
USGS Watersheds Group,ALTM,106574-01,65043,50259,Jockeybush Lake,1319817,9/10/2018 10:55,Regular,Manual,15.1,,1803306,,27.84539795,6.318209171,1.070000052,22.59860039,6.831200123,,69.32227325,280.2365112,2.294235945,,,,,,,10.17508602,0,0.104000002,6.009140968,3.463877916,21.36508751,19.92345428,10.80000019,20.87100029,2.774332523,0.677999973,0.052999999
USGS Watersheds Group,ALTM,106685-01,65430,50259,Jockeybush Lake,1319817,11/26/2018 11:48,Regular,Manual,2.8,,1900264,0,20.97737694,6.001275063,2,22.54786682,5.808000088,,165.0796051,329.2766418,6.323987484,,,,,,,9.247579575,5.008399963,0.959999979,5.550200462,3.018642902,50.74729919,21.26503372,12.23999977,23.11989975,6.44153738,1.730000019,0.105999999
USGS Watersheds Group,ALTM,106685-02,65431,50259,Jockeybush Lake,1319817,11/26/2018 11:51,Regular,Manual,2.8,,1900265,0,1.152300477,5.900325298,1.820000052,23.73476219,6.063600063,,136.6046753,337.3112488,6.255346775,,,,,,,9.214707375,4.803800106,0.967999995,5.547762394,2.826987743,49.00795746,21.13466644,12.14999962,22.95910072,6.550345421,1.700000048,0.107000001
USGS Watersheds Group,ALTM,106737-01,65594,50259,Jockeybush Lake,1319817,2/18/2019 12:20,Regular,Manual,1.5,,1900765,0,20.21755981,5.341788769,1.460000038,23.32362747,4.691999912,,203.0877991,370.3904419,10.1816864,,,,,,,9.131026268,21.9076004,2.230000019,5.260135651,2.665639639,62.38287735,19.96472359,13.98999977,20.81949997,10.45571423,3.390000105,0.142000005
USGS Watersheds Group,ALTM,106814-01,65884,50259,Jockeybush Lake,1319817,4/22/2019 10:46,Regular,Manual,5.1,,1901210,0,26.2836647,5.919353485,3,21.81793022,5.981699944,,168.3600464,316.8875732,7.374185562,,,,,,,8.776979446,12.72970009,1.690000057,5.435146332,2.938733578,51.66937256,19.23731613,12.93999958,20.42980003,8.059720993,2.799999952,0.114
USGS Watersheds Group,ALTM,106853-01,66011,50259,Jockeybush Lake,1319817,5/22/2019 10:30,Regular,Manual,14.8,,1901586,0,-13.24967289,5.930852413,2.25999999,20.32836533,5.436699867,,51.837677,304.9647217,6.445500374,,,,,,,7.950824261,7.493899822,1.460000038,5.587995052,2.818362951,43.71506119,17.21692657,10.93000031,18.60300064,7.452340126,2.339999914,0.114
